track,frame_idx,instance.score,Base_AT.x,Base_AT.y,Base_AT.score,Leaf_1E.x,Leaf_1E.y,Leaf_1E.score,Leaf_2I.x,Leaf_2I.y,Leaf_2I.score,Leaf_3I.x,Leaf_3I.y,Leaf_3I.score,Leaf_4E.x,Leaf_4E.y,Leaf_4E.score
2,2843,,1514.0415231606748,1457.112590914925,,1191.5417779436275,1385.344550008098,,1270.8768315094057,1223.179433805416,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,2843,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2395.644773216447,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,2843,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,2924,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,2924,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,2924,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,2924,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3005,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3005,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3005,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3005,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3086,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3086,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3086,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3086,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3166,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3166,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3166,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3166,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3247,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3247,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3247,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3247,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3327,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3327,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3327,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3327,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3408,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3408,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3408,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3408,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3489,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3489,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3489,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3489,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3569,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3569,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3569,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3569,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3650,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3650,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3650,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3650,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3730,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3730,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3730,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3730,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3811,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3811,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1503.8268506900877,1288.908125709695,,1580.591310297209,1366.6598165003843,
3,3811,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3811,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3891,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3891,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,3891,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3891,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,3971,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,3971,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,3971,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,3971,,3108.821949760426,1413.7499811282232,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4052,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4052,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4052,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4052,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4132,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4132,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4132,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4132,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4213,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4213,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4213,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4213,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4294,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4294,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4294,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4294,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4374,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4374,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4374,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4374,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4455,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4455,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4455,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4455,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4536,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4536,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4536,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4536,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4617,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4617,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4617,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4617,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4697,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4697,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4697,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4697,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4778,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4778,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4778,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4778,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4858,,926.237257163184,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4858,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4858,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4858,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,4939,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4939,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4939,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4939,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5020,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5020,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5020,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,5020,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5100,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5100,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5100,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,5100,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5181,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5181,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5181,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,5181,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5261,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5261,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5261,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,5261,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5341,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5341,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5341,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5341,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5422,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5422,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5422,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5422,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5502,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5502,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5502,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5502,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5583,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5583,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5583,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5583,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5664,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5664,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5664,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
