"ind_1_angle_1E.4E","ind_1_angle_2I.3I","ind_1_angle_E.Y","ind_1_angle_I.Y","ind_2_angle_1E.4E","ind_2_angle_2I.3I","ind_2_angle_E.Y","ind_2_angle_I.Y","ind_3_angle_1E.4E","ind_3_angle_2I.3I","ind_3_angle_E.Y","ind_3_angle_I.Y","ind_4_angle_1E.4E","ind_4_angle_2I.3I","ind_4_angle_E.Y","ind_4_angle_I.Y","time","mean_1E.4E","mean_2I.3I","mean_E.Y","mean_I.Y"
164.313379989928,85.4621242916536,84.672207462433,86.8524996237052,164.742812191974,93.9654826633689,88.9733448159753,86.2690295905686,174.339190863941,89.7465542077072,82.5717908114582,95.6821385851483,163.370573615555,82.5228756516127,90.0000586901971,84.5803078396119,2023-12-09 17:00:00,166.69148916535,87.9242592035856,86.5543504450159,88.3459939097585
164.313379989928,77.7456601453179,84.672207462433,90.2291690140913,161.16068754763,102.703156500387,87.2475460311943,92.6755695458799,174.339190863941,101.691547337772,82.5717908114582,96.3531409151925,163.370573615555,86.3850334632588,90.0000586901971,86.3360853320292,2023-12-09 18:00:00,165.795958004264,92.1313493616837,86.1229007488206,91.3984912017982
164.313379989928,73.3760588711047,84.672207462433,91.1783036923668,162.130086711995,102.703156500387,87.6197499214067,92.6755695458799,174.339190863941,101.691547337772,82.5717908114582,96.3531409151925,163.370573615555,86.3850334632588,90.0000586901971,86.3360853320292,2023-12-09 19:00:00,166.038307795355,91.0389490431304,86.2159517213737,91.6357748713671
164.313379989928,65.5525294162152,84.672207462433,94.3402531509112,162.130086711995,102.703156500387,87.6197499214067,92.6755695458799,174.339190863941,101.691547337772,82.5717908114582,96.3531409151925,163.370573615555,86.3850334632588,90.0000586901971,86.3360853320292,2023-12-09 20:00:00,166.038307795355,89.083066679408,86.2159517213737,92.4262622360032
164.313379989928,65.5525294162152,84.672207462433,94.3402531509112,162.130086711995,102.703156500387,87.6197499214067,92.6755695458799,174.339190863941,101.691547337772,82.5717908114582,96.3531409151925,163.370573615555,84.6753614744008,90.0000586901971,86.2347115035323,2023-12-09 21:00:00,166.038307795355,88.6556486821936,86.2159517213737,92.400918778879
164.313379989928,65.5525294162152,84.672207462433,94.3402531509112,162.130086711995,102.703156500387,87.6197499214067,92.6755695458799,174.339190863941,101.691547337772,82.5717908114582,96.3531409151925,163.370573615555,84.6753614744008,90.0000586901971,86.2347115035323,2023-12-09 22:00:00,166.038307795355,88.6556486821936,86.2159517213737,92.400918778879
164.313379989928,65.5525294162152,84.672207462433,94.3402531509112,162.130086711995,102.703156500387,87.6197499214067,92.6755695458799,174.339190863941,101.691547337772,82.5717908114582,96.3531409151925,163.370573615555,84.6753614744008,90.0000586901971,86.2347115035323,2023-12-09 23:00:00,166.038307795355,88.6556486821936,86.2159517213737,92.400918778879
164.313379989928,65.5525294162152,84.672207462433,94.3402531509112,166.402285397743,99.9265324946392,89.6638051141184,90.7990264141331,168.976566330557,101.691547337772,85.0729095536344,96.3531409151925,163.370573615555,84.6753614744008,90.0000586901971,86.2347115035323,2023-12-10,165.765701333446,87.9614926807567,87.3522452050957,91.9317829959423
167.91825362179,65.5525294162152,82.895672420266,94.3402531509112,166.402285397743,92.789961172092,89.6638051141184,86.1825969622417,168.976566330557,103.3317770419,85.0729095536344,94.3683770910105,163.370573615555,81.0534151860669,90.0000586901971,81.5223513999768,2023-12-10 01:00:00,166.666919741411,85.6819207040686,86.908111444554,89.103394651035
167.91825362179,65.5525294162152,82.895672420266,94.3402531509112,166.402285397743,91.4377433192168,89.6638051141184,86.808741219117,168.976566330557,101.448756569363,85.0729095536344,93.3437861575458,163.370573615555,81.0534151860669,90.0000586901971,81.5223513999768,2023-12-10 02:00:00,166.666919741411,84.8731111227155,86.908111444554,89.0037829818877
